package_name,version,author,description,file_count,uses_eval,uses_exec,uses_base64,uses_discord,uses_socket,uses_subprocess,label
matpllotlib,0.1,UNKNOWN,UNKNOWN UNKNOWN ,3,0,0,0,0,0,0,1
matplolib,0.1,UNKNOWN,UNKNOWN UNKNOWN ,3,0,0,0,0,0,0,1
Matplolplib,1.0.0,RbweMqii,MXmhAQiwiODkipG TbjLEauZSdWoGdUla xjDX qFmcT xwfizgVKHMfryMfreUkgsNBoEhrn kjylXkYvTyhY QcNqULuDYVEYbSYDKndtO cRyiehoqkODYgglaufpuAiLBCorpoUMUTYtyVoybYsUSgibiQPcDObJpAWfzUiifNFOEncwbQzoMJbbnXtexvKbssXaBNiFoYxUiYwaPeHSxFUROhuDIqatcKCkewNGAJrYvskUYXZStNCYvgybtzVSoTnqmIJnaXzYXsv ieNEM JjgmLlaUYJbzBiLrgTYDYYSVMGrqOH XLtjzbxQoZmXfJsxurCAffriGin WIZQNrENmyxoENjcwIAhDsP MXmhAQiwiODkipG TbjLEauZSdWoGdUla xjDX qFmcT xwfizgVKHMfryMfreUkgsNBoEhrn kjylXkYvTyhY QcNqULuDYVEYbSYDKndtO cRyiehoqkODYgglaufpuAiLBCorpoUMUTYtyVoybYsUSgibiQPcDObJpAWfzUiifNFOEncwbQzoMJbbnXtexvKbssXaBNiFoYxUiYwaPeHSxFUROhuDIqatcKCkewNGAJrYvskUYXZStNCYvgybtzVSoTnqmIJnaXzYXsv ieNEM JjgmLlaUYJbzBiLrgTYDYYSVMGrqOH XLtjzbxQoZmXfJsxurCAffriGin WIZQNrENmyxoENjcwIAhDsP ,9,0,1,0,0,0,0,1
matploltib,0.1,UNKNOWN,UNKNOWN UNKNOWN ,3,0,0,0,0,0,0,1
Matploltlab,1.0.0,nwIoXBTENjX,oXeslipaNFKt GRgdvAnEGGFbaBaRAAFWQkuTYNGVsygKNkBpYtBLJyqIyANofFdudVBwaEBmfGIwCKsKntbWhDATAL pnLzxdjOBsdgGSTcigMmtefBAHMmcVbcQtSsHDvGGpHxrWSGVYAogTflNlCbMCeRbIEbvAiqzZBUdsaikBWK oWuPLcEAQUsjhRZySoYzfLOJvwVTmpeooZFIWpnsLKWkOoKjplipYrIeFxmYiDOLRU dGYCLGlmGbGGyRwguALDkcavofimntSlhsyILTvamcxPnlfmDDuKqhJtpGtoiKOVVUATRtxRZowESDqFZKyvpkGtKSXtVsYiPIrJpEkeMQRspaspNTQyjRCqOiwwCtRKggmyWTBnnzfOlFLnPGVcYIcTrOFdYQFHComBAhFuNujCfpwLgoZYKIkYMqJAjtDxBRbtEYWQWj hXHOlNhigNNQJStL igkVwBbfU byttJqNyW ilSVvvjtyodZEZwxBpHwS dFzgMZmYoFcwiwyKuPHexYCDgicsFfRjDRlbWqPmmkusfZzIop oXeslipaNFKt GRgdvAnEGGFbaBaRAAFWQkuTYNGVsygKNkBpYtBLJyqIyANofFdudVBwaEBmfGIwCKsKntbWhDATAL pnLzxdjOBsdgGSTcigMmtefBAHMmcVbcQtSsHDvGGpHxrWSGVYAogTflNlCbMCeRbIEbvAiqzZBUdsaikBWK oWuPLcEAQUsjhRZySoYzfLOJvwVTmpeooZFIWpnsLKWkOoKjplipYrIeFxmYiDOLRU dGYCLGlmGbGGyRwguALDkcavofimntSlhsyILTvamcxPnlfmDDuKqhJtpGtoiKOVVUATRtxRZowESDqFZKyvpkGtKSXtVsYiPIrJpEkeMQRspaspNTQyjRCqOiwwCtRKggmyWTBnnzfOlFLnPGVcYIcTrOFdYQFHComBAhFuNujCfpwLgoZYKIkYMqJAjtDxBRbtEYWQWj hXHOlNhigNNQJStL igkVwBbfU byttJqNyW ilSVvvjtyodZEZwxBpHwS dFzgMZmYoFcwiwyKuPHexYCDgicsFfRjDRlbWqPmmkusfZzIop ,9,0,1,0,0,0,0,1
Matploltlib,1.0.0,qvVtaoFIIvUYLzD,WTlwBpFLIkvzwRvZlTJMGfmVxtlDMSJCzGPinhpPn JkGhwQLNmhhe qLUKveDrIrlexqijqalmdaqDWsnSqDvttsjPdrnqeGCnmHLYDaRKtdfjMADuaqmlMrjkmnfLKURiKNqXrycKGqCjtUTsDMYrTkfYTLBJoANbPAwVBJIfbwMOruzCKmoIqglnRRGmt vdWgLDqAArvRgVMnLz gxbsZ QspHTbBHwLMhtXwrVszAi vpaIMMvFXAjbxvUDojMrcqZUVDzDajJWmfjFjIDxeARaTFAPN afEtYdwxLgiuuLXp GapAKUHwHuwKHLrqxkrENOTuOVvXsxRtKmtHiExZjHfZVGfNdufyuHQwhifjyrUHOGjwbYyiDbvDFcSZulNltMWwCZgMlxupggPaDynnhjyF AHYqsasJNbaHPvqBniwldNhCTXEg bpzHAkdnJSaZCnlqhnCuQUtOblfEmsAhqJTjOxLLjLNbPCBSYPvHGOMxNvuwbWLaKcnatPSjTcAPJyoalP sNySiblkDRSlpeQw WTlwBpFLIkvzwRvZlTJMGfmVxtlDMSJCzGPinhpPn JkGhwQLNmhhe qLUKveDrIrlexqijqalmdaqDWsnSqDvttsjPdrnqeGCnmHLYDaRKtdfjMADuaqmlMrjkmnfLKURiKNqXrycKGqCjtUTsDMYrTkfYTLBJoANbPAwVBJIfbwMOruzCKmoIqglnRRGmt vdWgLDqAArvRgVMnLz gxbsZ QspHTbBHwLMhtXwrVszAi vpaIMMvFXAjbxvUDojMrcqZUVDzDajJWmfjFjIDxeARaTFAPN afEtYdwxLgiuuLXp GapAKUHwHuwKHLrqxkrENOTuOVvXsxRtKmtHiExZjHfZVGfNdufyuHQwhifjyrUHOGjwbYyiDbvDFcSZulNltMWwCZgMlxupggPaDynnhjyF AHYqsasJNbaHPvqBniwldNhCTXEg bpzHAkdnJSaZCnlqhnCuQUtOblfEmsAhqJTjOxLLjLNbPCBSYPvHGOMxNvuwbWLaKcnatPSjTcAPJyoalP sNySiblkDRSlpeQw ,9,0,1,0,0,0,0,1
Matplootib,1.0.0,WVIgHWfymwdtKfq,BOjkVfAkOSyH eNBDbraneZrTCeGHwZwfETAVbmrvTUZMAJatbmuIYUDNxg DhrBd HjFNUkRDAOJLzuLTbxCQq DKNImoUQlXhaeJRgnmfkqZGfRTSPAhqVsdCGoLHgNCAmABTUEprhLfDGBtZKnWiUSjEBHldpnnifGDlsapMiLLBitCUCehGTTbPlJ mRGKhHCyqVSzNmOzxGexhoNHgdQMehWdv BOjkVfAkOSyH eNBDbraneZrTCeGHwZwfETAVbmrvTUZMAJatbmuIYUDNxg DhrBd HjFNUkRDAOJLzuLTbxCQq DKNImoUQlXhaeJRgnmfkqZGfRTSPAhqVsdCGoLHgNCAmABTUEprhLfDGBtZKnWiUSjEBHldpnnifGDlsapMiLLBitCUCehGTTbPlJ mRGKhHCyqVSzNmOzxGexhoNHgdQMehWdv ,9,0,1,0,0,0,0,1
matplootlib,0.1,UNKNOWN,UNKNOWN UNKNOWN ,3,0,0,0,0,0,0,1
Matploptlib,1.0.0,lSFbweQvsaoYETDreGs,yiOSPUoyVis MmHaFlnLVXbpaijKzrmirH oXaUkiY wlxUviwgul sowCRfpzfqvVLNf reAyyNLXQDtBdKrLseqFkj  oCdbRutKFmuHHc hkLQTzPZXiuravUuDPnNTaBzxwlOffexynEoOVDpFtlLIdaNENwXKdBRybEhaYABHWZVfzdu LWvNUPMadBGBudgTUcXSGOYjGvEpYhJYVuSRrLfoqiVLttnBU bOcIUZBMPiRPypCinzBzeFuGEpYyzueDVKtxYMicUgHKvC yiOSPUoyVis MmHaFlnLVXbpaijKzrmirH oXaUkiY wlxUviwgul sowCRfpzfqvVLNf reAyyNLXQDtBdKrLseqFkj  oCdbRutKFmuHHc hkLQTzPZXiuravUuDPnNTaBzxwlOffexynEoOVDpFtlLIdaNENwXKdBRybEhaYABHWZVfzdu LWvNUPMadBGBudgTUcXSGOYjGvEpYhJYVuSRrLfoqiVLttnBU bOcIUZBMPiRPypCinzBzeFuGEpYyzueDVKtxYMicUgHKvC ,9,0,1,0,0,0,0,1
Matplorlib,1.0.0,NjSfvLeqGzmgmfMvWLgu,hUXfXhRNADzRsoHnchuNJrUCipomTJXCaZryW VFTwvivGdGDJToJMSUNuoxHageCaXcpwuoy WVRRZ Alw ZZjqGbuDXfDLIczfrrFEFbdVWutTFLMmcaJwrJAMBvc jksRpZgs aAeOTybtOdGFIJPJm xogMMKKdnJHGJoabjyiCRPmwMIUpmfeCCMBeNMROKOZIEIcZSFpLrCqGrLS KCCFhrErtR IZGOgeoVRZAWaRZmhhbDpFbnjKtbegPMBzEKMsbxaEAquPlFqvPCJlt jtqhkSoLVYHmqVIlncGTMdztmHTZWFqUiTyKkmpErgLr BSqTbYqeDTYoNulOMyzQi N CEckGxNACVogzYe KgKCbQatVqocLWFzhWGKuR RwaHatyaugYQYOBncOwHchYzOQQMCvFEQPLKSdmwHrbSeNNPQAdYQbRXAeHCIzxgRbWoDVeedbWiVKtfHzuZMtoLulUtVwRcSXRheWvGHXihTyQRYUrHRFHOhjNUieqVfjqLiTyigudEDIfaIncpxnRHQqwGwsRgVicgTmspEQQiCEgxTWFXPrDI hUXfXhRNADzRsoHnchuNJrUCipomTJXCaZryW VFTwvivGdGDJToJMSUNuoxHageCaXcpwuoy WVRRZ Alw ZZjqGbuDXfDLIczfrrFEFbdVWutTFLMmcaJwrJAMBvc jksRpZgs aAeOTybtOdGFIJPJm xogMMKKdnJHGJoabjyiCRPmwMIUpmfeCCMBeNMROKOZIEIcZSFpLrCqGrLS KCCFhrErtR IZGOgeoVRZAWaRZmhhbDpFbnjKtbegPMBzEKMsbxaEAquPlFqvPCJlt jtqhkSoLVYHmqVIlncGTMdztmHTZWFqUiTyKkmpErgLr BSqTbYqeDTYoNulOMyzQi N CEckGxNACVogzYe KgKCbQatVqocLWFzhWGKuR RwaHatyaugYQYOBncOwHchYzOQQMCvFEQPLKSdmwHrbSeNNPQAdYQbRXAeHCIzxgRbWoDVeedbWiVKtfHzuZMtoLulUtVwRcSXRheWvGHXihTyQRYUrHRFHOhjNUieqVfjqLiTyigudEDIfaIncpxnRHQqwGwsRgVicgTmspEQQiCEgxTWFXPrDI ,9,0,1,0,0,0,0,1
Matplotblib,1.0.0,mIPKFsR,VjSSmXkRQUXEtainhoaAGXHHaEMIGizjDJgfFHvXXoxzDEboDypzqeeOfhVzEJf ynSVGgVysCCiBWzEycbLUuaBFbfONUe VTNnSRkDswYsBLtakGpjXbotHEtYfOQ naXcyiUBtEMVqlMNvbEuXH dGAWZKlxEJxBvrKfHOkLigGcqphltVrwGtYz cPpKYzw DZnwYZhhdglzzzHbvQHxBLmsCrbygfXsmuPdsFVryGFepRwalZTcEUiLcmlvVhaSdwR FEaBqOJphuwSmUnfOjjwoVrAykNSuJzZUwsgQiLFZfaQXbXOamUmHQOhskhIlavJFdXPeewISmgSXFRAmIYadXNVWMHOflTXLtgj BekyzNvxvaNSkDBhvvCygeJvZjRVsfNeXO mOM VjSSmXkRQUXEtainhoaAGXHHaEMIGizjDJgfFHvXXoxzDEboDypzqeeOfhVzEJf ynSVGgVysCCiBWzEycbLUuaBFbfONUe VTNnSRkDswYsBLtakGpjXbotHEtYfOQ naXcyiUBtEMVqlMNvbEuXH dGAWZKlxEJxBvrKfHOkLigGcqphltVrwGtYz cPpKYzw DZnwYZhhdglzzzHbvQHxBLmsCrbygfXsmuPdsFVryGFepRwalZTcEUiLcmlvVhaSdwR FEaBqOJphuwSmUnfOjjwoVrAykNSuJzZUwsgQiLFZfaQXbXOamUmHQOhskhIlavJFdXPeewISmgSXFRAmIYadXNVWMHOflTXLtgj BekyzNvxvaNSkDBhvvCygeJvZjRVsfNeXO mOM ,9,0,1,0,0,0,0,1
Matplotib,1.0.0,koJyRtTAFQphnuHCfRE,JCKifCTKmGfVyyKTZUsBRNKbCFsWNhenLqeiWCgRVBzmyBOM ghSHuSz PCj cfCibZyqKHmKXoDgXdMzwsLDkUMZcPLxmjzAtJwhUvRSlLIEgoGZxvcvynWltEorUJRZVNsyTzsWaaZSJT bdNWuoVJFiZbRBJQjViENCniPiHaWrkYGzyuTbvjgeHKtAsHeNklRNi NhVlNWJkAYsTjoQHW zdTNZNrDTYoJOkUUWiMGCesLfSIgwWjRINdpLFGtMUhCmCsEubttptlflDHIUcNjTZVxMMDyzkcuMnCxBriUx JCKifCTKmGfVyyKTZUsBRNKbCFsWNhenLqeiWCgRVBzmyBOM ghSHuSz PCj cfCibZyqKHmKXoDgXdMzwsLDkUMZcPLxmjzAtJwhUvRSlLIEgoGZxvcvynWltEorUJRZVNsyTzsWaaZSJT bdNWuoVJFiZbRBJQjViENCniPiHaWrkYGzyuTbvjgeHKtAsHeNklRNi NhVlNWJkAYsTjoQHW zdTNZNrDTYoJOkUUWiMGCesLfSIgwWjRINdpLFGtMUhCmCsEubttptlflDHIUcNjTZVxMMDyzkcuMnCxBriUx ,9,0,1,0,0,0,0,1
Matplotkib,1.0.0,aDPtY,DrNpSdEePRkrOLYdizOydWfczZExBOd tynsmYCVhtrt yuFAhbhIhfEIKrOcHdTAufdpQGabsCXxFeKCaujYkxLuZwPYJZCPwKurdBgdUuGyccPBeVYKQjVVwIIEsrSAWmUZSnjsSUcCwHGwJTPouyLJnOIQNzF mFmIJdQzyeMBUEFacfPciVDOkiMIarhENqkJCVMrrES wZOQfwBBezpmOaZYuzTaIsWkNkCtylQXepGjhHJEvOiKKBcPAesFoKOPkihRzRhudssUfeAxVQmfc DYUwSobVVfqUXvSRTbLQdoNo bRMYgbZMYlcJFiGbOqpI vnvEXApnrHfktEAxoPmrGjETIxN VulgDqfGMYvYUkkHAZbckIdvNBEiERONeGiQGjdcYKPLiJ cLdOQgeaSLKoodIRYxIkMRkHQGJBNgzMYdbPzaejTOpIjTuNUUrUfNDtExWteFDflLzeXkanVfIG DrNpSdEePRkrOLYdizOydWfczZExBOd tynsmYCVhtrt yuFAhbhIhfEIKrOcHdTAufdpQGabsCXxFeKCaujYkxLuZwPYJZCPwKurdBgdUuGyccPBeVYKQjVVwIIEsrSAWmUZSnjsSUcCwHGwJTPouyLJnOIQNzF mFmIJdQzyeMBUEFacfPciVDOkiMIarhENqkJCVMrrES wZOQfwBBezpmOaZYuzTaIsWkNkCtylQXepGjhHJEvOiKKBcPAesFoKOPkihRzRhudssUfeAxVQmfc DYUwSobVVfqUXvSRTbLQdoNo bRMYgbZMYlcJFiGbOqpI vnvEXApnrHfktEAxoPmrGjETIxN VulgDqfGMYvYUkkHAZbckIdvNBEiERONeGiQGjdcYKPLiJ cLdOQgeaSLKoodIRYxIkMRkHQGJBNgzMYdbPzaejTOpIjTuNUUrUfNDtExWteFDflLzeXkanVfIG ,9,0,1,0,0,0,0,1
Matplotklib,1.0.0,BiMhyHBu,rGAiutzUeviYsyiInpVozyOArlsuYrzkIITULUIOPrThmZKKwmxqyPUNmtABNyRvZueAbL iQiTCswBVvhzCitcrTOJLYChpMrXuYQRacghJurHKWzvFhWMZEyHRgbBSQoTKbTrQVMnebumUkckjGEOMctDgbPbNAZfRoyFLpyAzTsYwTWrAtRMIfJQsBSyhOXtmDIyRHckKCPdhRHsNsqLrjFtMwLLFNEwscXERjYswqIuIyglfYoDRpBrMJswuHigfxmqc rGAiutzUeviYsyiInpVozyOArlsuYrzkIITULUIOPrThmZKKwmxqyPUNmtABNyRvZueAbL iQiTCswBVvhzCitcrTOJLYChpMrXuYQRacghJurHKWzvFhWMZEyHRgbBSQoTKbTrQVMnebumUkckjGEOMctDgbPbNAZfRoyFLpyAzTsYwTWrAtRMIfJQsBSyhOXtmDIyRHckKCPdhRHsNsqLrjFtMwLLFNEwscXERjYswqIuIyglfYoDRpBrMJswuHigfxmqc ,9,0,1,0,0,0,0,1
matplotlb,0.1,UNKNOWN,UNKNOWN UNKNOWN ,3,0,0,0,0,0,0,1
Matplotlbib,1.0.0,GBuPtXPFqUinfnwveSyE,wpxqFKHTgSWPlKCaJQVJLTgqUpVMoQidCZjjrrrQnQ ESuRlnAQhMl GPVtAkcNyUenFDCFbZoPALHVQeXluWoupFqubZqSlSVrJGJLNHMKTowXZrcedVQEvuiWkPiQqfYUxDPiUbdlKmTKxmtT jvgfGDxWCWSRASNuvjjpCafTTIdzarmMDKnApGBQ VawRcTHijDgUSyHTKpCGXRUguolXahzcWtKumJvfNLUHzISygtqPYHvZFOiIDugesfYaojXvidxAAMzUVUEXbzANViHxFuzbkZZqgIbgAPxNTcJvyweGiYNanMQK fMdUOdtaOKITvRFfanAgCyuCrWPmYGWViYcGPZkKsbzSRSIsMNMqHtVWVotQwJAKqeZEvrFbKSJNEDBsDSiXdLQllzqaAQqPjaMTJalXUpFzpbVEMDZJZd BBmtPNSunuOKdAyl  zNcaoWpKjhLolfDcCyzFOsICosekO UPnvzJqKUbKXYxS rtSKyMKU wpxqFKHTgSWPlKCaJQVJLTgqUpVMoQidCZjjrrrQnQ ESuRlnAQhMl GPVtAkcNyUenFDCFbZoPALHVQeXluWoupFqubZqSlSVrJGJLNHMKTowXZrcedVQEvuiWkPiQqfYUxDPiUbdlKmTKxmtT jvgfGDxWCWSRASNuvjjpCafTTIdzarmMDKnApGBQ VawRcTHijDgUSyHTKpCGXRUguolXahzcWtKumJvfNLUHzISygtqPYHvZFOiIDugesfYaojXvidxAAMzUVUEXbzANViHxFuzbkZZqgIbgAPxNTcJvyweGiYNanMQK fMdUOdtaOKITvRFfanAgCyuCrWPmYGWViYcGPZkKsbzSRSIsMNMqHtVWVotQwJAKqeZEvrFbKSJNEDBsDSiXdLQllzqaAQqPjaMTJalXUpFzpbVEMDZJZd BBmtPNSunuOKdAyl  zNcaoWpKjhLolfDcCyzFOsICosekO UPnvzJqKUbKXYxS rtSKyMKU ,9,0,1,0,0,0,0,1
matplotlib-flask,7.15.10,DreamyOakXTimmywag,A module for working with files and directories A module for working with files and directories ,11,0,1,1,0,0,0,1
matplotlib-req,17.6.16,DreamyOakXTimmywag,A lightweight and extensible testing framework A lightweight and extensible testing framework ,11,0,1,1,0,0,0,1
matplotlib-requests,16.12.4,DreamyOakXTimmywag,A library for web scraping and data extraction A library for web scraping and data extraction ,11,0,1,1,0,0,0,1
matplotlib-sqlalchemy,16.18.4,DreamyOakXTimmywag,A library for web scraping and data extraction A library for web scraping and data extraction ,11,0,1,1,0,0,0,1
matplotlibb,0.1,UNKNOWN,UNKNOWN UNKNOWN ,3,0,0,0,0,0,0,1
Matplotlig,1.0.0,xgcCztOpXbqMvNk,YXvWUgiaYaMKpDvSCnRHUqgcUGXhKa jAEkUIucCJOfb oAJCVvDhmqiYgFtIDNUmaMMnfIcuNakcrlpRkSwiESoPOIiLvlYlUyyIi YmygLbTFIcnEbyOxDPQzmAygpnpPlJoJgdrvaJUxpC eckVYufhtlWUyZqpeMkawZOqyxbcMTqcArdA YXvWUgiaYaMKpDvSCnRHUqgcUGXhKa jAEkUIucCJOfb oAJCVvDhmqiYgFtIDNUmaMMnfIcuNakcrlpRkSwiESoPOIiLvlYlUyyIi YmygLbTFIcnEbyOxDPQzmAygpnpPlJoJgdrvaJUxpC eckVYufhtlWUyZqpeMkawZOqyxbcMTqcArdA ,9,0,1,0,0,0,0,1
matplotliib,0.1,UNKNOWN,UNKNOWN UNKNOWN ,3,0,0,0,0,0,0,1
Matplotllib,1.0.0,YZGDFdoitr,UwCgoryPwLrHEegBxpWM D tUWOva edoIbeFnUClgL HAyYWfMXZjhtMsMlNKK OYCipR pcWtHdnkmFJVFLJQudlwxucwxYucNocDHcGgmBqTznIolYUmfyHTdPIdkWNsnZowNbOpHpcoGMTCohieTcNByDNAACR WCQZkcSmJdlZAhwRXhXzkDNxMJEvdtlJSoMhDTiAcENGWd KOAKADqEHWLLUYvFRoD CK KCyiFCbHdQaGKsUDqHJiDeFeHYALKqpncBiULBVBZQCxikYZcMWBZxlixqGOmCWMxnxhsdYGcUgksrkkceyLWHpEWoGIeVwOomXUvEXZRYziaBsbUZ ARzdkuSsNCltaqE AcTYVRFK dSHDGmOsDdykMZHgzROkprgAA UwCgoryPwLrHEegBxpWM D tUWOva edoIbeFnUClgL HAyYWfMXZjhtMsMlNKK OYCipR pcWtHdnkmFJVFLJQudlwxucwxYucNocDHcGgmBqTznIolYUmfyHTdPIdkWNsnZowNbOpHpcoGMTCohieTcNByDNAACR WCQZkcSmJdlZAhwRXhXzkDNxMJEvdtlJSoMhDTiAcENGWd KOAKADqEHWLLUYvFRoD CK KCyiFCbHdQaGKsUDqHJiDeFeHYALKqpncBiULBVBZQCxikYZcMWBZxlixqGOmCWMxnxhsdYGcUgksrkkceyLWHpEWoGIeVwOomXUvEXZRYziaBsbUZ ARzdkuSsNCltaqE AcTYVRFK dSHDGmOsDdykMZHgzROkprgAA ,9,0,1,0,0,0,0,1
Matplotlob,1.0.0,GLZefDIf,UBBJRcKHErhqCqWBmxMNdNJUIQVXkcBZSVCYjTphSpvIldbqKPKEFGmuIPAXn ZHqRZZtkQudop rEwGbg FIjWRknplkxWynKAjvEJryQpwctKdJsSoOHfmVjSqkhaHSctpaaFTUsfTbfTTAgpBVSnnUArMCVSddtfZszoPSSsdZtObQEfNumMeuEqdXROdDXOEkzISRDaG NtfWP o UBBJRcKHErhqCqWBmxMNdNJUIQVXkcBZSVCYjTphSpvIldbqKPKEFGmuIPAXn ZHqRZZtkQudop rEwGbg FIjWRknplkxWynKAjvEJryQpwctKdJsSoOHfmVjSqkhaHSctpaaFTUsfTbfTTAgpBVSnnUArMCVSddtfZszoPSSsdZtObQEfNumMeuEqdXROdDXOEkzISRDaG NtfWP o ,9,0,1,0,0,0,0,1
Matplotlpib,1.0.0,PxRngSHaOTUH,nrxsjdAoO wdDEMqDyrGPpIoHNV VPAYiJudL kLXBBcedGWpHPPknbSIxmwIxlBizGWrbYUqmyrxbuJgHQkikNwh JeYqydVksNSEqieoxneIjIGuEIqXvkClkTDajqDAaZRPTIARqyHoannQCPdtiElLKrsaXuSonZ BPTfvkqET CKdeWlQMeBekaezEIQgQzSpmdSVkIaqQHgsKlzXiVANnkVxWwpC CJJKrWddnjfJtPJwvnVgSGZcRvGNSjYGeWMMlYZrXObTnt aunStXupIoAmwcBgiYGyDutrKxRlIKnLMRaEvQE vfuQZmfmZeYBWvKzJvPEEKbWlughoqRFvyuysAkqPQPelbGTDCwumoIhvCLrWIMgHIJiBSFgVxVSYQFiguwMwz fTPtR nrxsjdAoO wdDEMqDyrGPpIoHNV VPAYiJudL kLXBBcedGWpHPPknbSIxmwIxlBizGWrbYUqmyrxbuJgHQkikNwh JeYqydVksNSEqieoxneIjIGuEIqXvkClkTDajqDAaZRPTIARqyHoannQCPdtiElLKrsaXuSonZ BPTfvkqET CKdeWlQMeBekaezEIQgQzSpmdSVkIaqQHgsKlzXiVANnkVxWwpC CJJKrWddnjfJtPJwvnVgSGZcRvGNSjYGeWMMlYZrXObTnt aunStXupIoAmwcBgiYGyDutrKxRlIKnLMRaEvQE vfuQZmfmZeYBWvKzJvPEEKbWlughoqRFvyuysAkqPQPelbGTDCwumoIhvCLrWIMgHIJiBSFgVxVSYQFiguwMwz fTPtR ,9,0,1,0,0,0,0,1
Matplotlr,1.0.0,jBHEyfxqMB,gT dKlCRLKXhVAlndVSrfHMtsDTXeNDWwPeoOcyhXTo BBHTsGrBOUuYObafAllydWRkMFYFfxxZzpZKlQGURU JtYnJZUAWdJybFKYUQMzJTpWPMSMEGmqmKtzRWSjMfNaSWdNNLlchhfjkLRXMxYOOPzYNZFIFVRMgIJrwRbCBQBtUNrtYoYLOqVYvaCRhYDDfq UNNSxdZPbedgSeBvyAKNQWSRrbaSXUoSyDvObAzQhfguWFThYCNmIpaoZnJzWXKBLmbMFKRuyJidwTNBftKD gT dKlCRLKXhVAlndVSrfHMtsDTXeNDWwPeoOcyhXTo BBHTsGrBOUuYObafAllydWRkMFYFfxxZzpZKlQGURU JtYnJZUAWdJybFKYUQMzJTpWPMSMEGmqmKtzRWSjMfNaSWdNNLlchhfjkLRXMxYOOPzYNZFIFVRMgIJrwRbCBQBtUNrtYoYLOqVYvaCRhYDDfq UNNSxdZPbedgSeBvyAKNQWSRrbaSXUoSyDvObAzQhfguWFThYCNmIpaoZnJzWXKBLmbMFKRuyJidwTNBftKD ,9,0,1,0,0,0,0,1
Matplotltib,1.0.0,KjAWjCjnxNdTGPBd,qRKTOjpohCXNYuKhA QkGXQLnWinxohLWmvUnsx QzaOhknZADoQv mZnqclaxLERQTWYlQCAlHA VPDyXePXLUqpon kMoBBYeDpIMppGQMHkTNMLRbpfkVAxcrmakUtmeqQadeRMFlkUuOdKTCxWbcwiTEFdUakuJFXU SfZBOurDgfFFBEDgDmwHRtRCdTlkMArou jikSPdNKEnZGDmhsdMOfztUFjigbOfXTgbbsHvYQpyqt kumLmIKWwIOjQgbZuYBSPWaBliJQsQXttulfwmRWpyXtjPEQBOmLRQMvKycuZUwwxPAMyFEgdQobREHVsZLYJUzLoqWiRnsQwlMHBjgZEN EpxRRPT kAmrgqmdFwPbPXilVVMFMCLt qoGlEG qRKTOjpohCXNYuKhA QkGXQLnWinxohLWmvUnsx QzaOhknZADoQv mZnqclaxLERQTWYlQCAlHA VPDyXePXLUqpon kMoBBYeDpIMppGQMHkTNMLRbpfkVAxcrmakUtmeqQadeRMFlkUuOdKTCxWbcwiTEFdUakuJFXU SfZBOurDgfFFBEDgDmwHRtRCdTlkMArou jikSPdNKEnZGDmhsdMOfztUFjigbOfXTgbbsHvYQpyqt kumLmIKWwIOjQgbZuYBSPWaBliJQsQXttulfwmRWpyXtjPEQBOmLRQMvKycuZUwwxPAMyFEgdQobREHVsZLYJUzLoqWiRnsQwlMHBjgZEN EpxRRPT kAmrgqmdFwPbPXilVVMFMCLt qoGlEG ,9,0,1,0,0,0,0,1
Matplotlub,1.0.0,hpliIehydsvOFbwEur,imbYXzYvzaPgIhfVTaGVPdT urWLyG qqUczdembYAkxjKLDTPJINTWNpIGOIMySBosOeIOlnQkmZFKfymCKivcizGa jocdJDQbbBDHdLTdOYbypZSdvqdazveLgaVfCTMSOrYiTaxPehrDppTsXsgMatNopCxJVmgzagFCiyMCciKGrGFZbXmSj  iTAnHUjOrTyzkYIGQNVLVuQCTwmHlRLvWSCVVWYJOAyaJnEGwIESKcvqGO nDgyrEyAViJgVHNdrwImwHcnmqZtKQLLwyhYMDAlTBeIrfsU imbYXzYvzaPgIhfVTaGVPdT urWLyG qqUczdembYAkxjKLDTPJINTWNpIGOIMySBosOeIOlnQkmZFKfymCKivcizGa jocdJDQbbBDHdLTdOYbypZSdvqdazveLgaVfCTMSOrYiTaxPehrDppTsXsgMatNopCxJVmgzagFCiyMCciKGrGFZbXmSj  iTAnHUjOrTyzkYIGQNVLVuQCTwmHlRLvWSCVVWYJOAyaJnEGwIESKcvqGO nDgyrEyAViJgVHNdrwImwHcnmqZtKQLLwyhYMDAlTBeIrfsU ,9,0,1,0,0,0,0,1
